iter	Passed	Remaining
1667	21845	17444
1668	21854	17428
1669	21866	17414
1670	21878	17400
1671	21888	17385
1672	21900	17370
1673	21910	17355
1674	21921	17340
1675	21932	17326
1676	21942	17310
1677	21952	17294
1678	21963	17280
1679	21978	17269
1680	21992	17256
1681	22003	17241
1682	22014	17226
1683	22026	17213
1684	22037	17198
1685	22047	17183
1686	22058	17168
1687	22069	17153
1688	22080	17139
1689	22092	17124
1690	22102	17109
1691	22113	17094
1692	22122	17078
1693	22135	17065
1694	22146	17050
1695	22158	17036
1696	22169	17022
1697	22181	17008
1698	22193	16994
1699	22204	16980
1700	22215	16965
1701	22228	16951
1702	22240	16938
1703	22251	16923
1704	22262	16909
1705	22275	16895
1706	22286	16881
1707	22297	16867
1708	22309	16853
1709	22320	16838
1710	22332	16824
1711	22344	16810
1712	22355	16796
1713	22366	16781
1714	22377	16766
1715	22388	16752
1716	22398	16737
1717	22408	16721
1718	22419	16707
1719	22430	16692
1720	22442	16678
1721	22454	16664
1722	22465	16649
1723	22476	16635
1724	22486	16620
1725	22498	16606
1726	22509	16592
1727	22519	16576
1728	22530	16562
1729	22542	16548
1730	22554	16534
1731	22565	16520
1732	22576	16505
1733	22588	16491
1734	22598	16477
1735	22610	16463
1736	22622	16448
1737	22633	16434
1738	22645	16420
1739	22658	16407
1740	22667	16392
1741	22678	16377
1742	22690	16363
1743	22700	16348
1744	22712	16334
1745	22722	16319
1746	22732	16304
1747	22744	16290
1748	22755	16276
1749	22766	16261
1750	22776	16246
1751	22788	16232
1752	22800	16218
1753	22811	16204
1754	22825	16192
1755	22839	16179
1756	22853	16167
1757	22866	16154
1758	22884	16145
1759	22901	16135
1760	22915	16122
1761	22929	16110
1762	22943	16098
1763	22958	16086
1764	22971	16073
1765	22986	16062
1766	23000	16049
1767	23014	16037
1768	23028	16024
1769	23040	16011
1770	23053	15997
1771	23065	15984
1772	23076	15970
1773	23088	15956
1774	23100	15942
1775	23112	15929
1776	23124	15915
1777	23136	15901
1778	23147	15886
1779	23158	15872
1780	23170	15858
1781	23183	15845
1782	23194	15831
1783	23206	15817
1784	23218	15803
1785	23229	15789
1786	23239	15775
1787	23250	15760
1788	23262	15746
1789	23275	15733
1790	23287	15719
1791	23298	15705
1792	23309	15691
1793	23323	15679
1794	23337	15666
1795	23349	15653
1796	23356	15636
1797	23370	15623
1798	23382	15610
1799	23395	15597
1800	23408	15584
1801	23422	15571
1802	23434	15557
1803	23446	15544
1804	23457	15530
1805	23469	15516
1806	23481	15503
1807	23494	15489
1808	23505	15475
1809	23516	15461
1810	23528	15447
1811	23540	15433
1812	23553	15421
1813	23565	15407
1814	23576	15393
1815	23588	15379
1816	23600	15365
1817	23612	15352
1818	23624	15338
1819	23637	15325
1820	23648	15311
1821	23660	15297
1822	23672	15283
1823	23682	15269
1824	23695	15255
1825	23705	15240
1826	23716	15226
1827	23727	15212
1828	23739	15199
1829	23750	15184
1830	23762	15171
1831	23773	15157
1832	23783	15142
1833	23794	15127
1834	23806	15113
1835	23817	15100
1836	23829	15086
1837	23840	15071
1838	23853	15059
1839	23863	15044
1840	23875	15031
1841	23887	15017
1842	23899	15003
1843	23910	14989
1844	23921	14975
1845	23933	14961
1846	23945	14948
1847	23955	14933
1848	23965	14918
1849	23977	14904
1850	23989	14891
1851	23999	14876
1852	24010	14862
1853	24021	14848
1854	24031	14833
1855	24043	14819
1856	24053	14805
1857	24063	14790
1858	24074	14776
1859	24085	14762
1860	24097	14748
1861	24106	14733
1862	24117	14719
1863	24129	14705
1864	24140	14691
1865	24151	14677
1866	24160	14662
1867	24171	14647
1868	24182	14633
1869	24193	14619
1870	24203	14605
1871	24213	14590
1872	24224	14575
1873	24234	14561
1874	24244	14546
1875	24255	14532
1876	24267	14518
1877	24278	14504
1878	24289	14490
1879	24299	14476
1880	24310	14462
1881	24321	14448
1882	24332	14434
1883	24344	14420
1884	24355	14406
1885	24366	14392
1886	24378	14379
1887	24389	14364
1888	24399	14350
1889	24410	14336
1890	24421	14322
1891	24432	14308
1892	24444	14294
1893	24455	14280
1894	24465	14266
1895	24475	14251
1896	24485	14236
1897	24498	14223
1898	24509	14209
1899	24521	14196
1900	24541	14187
1901	24553	14174
1902	24564	14160
1903	24574	14145
1904	24585	14131
1905	24597	14118
1906	24608	14104
1907	24618	14089
1908	24635	14079
1909	24647	14065
1910	24658	14051
1911	24669	14038
1912	24680	14024
1913	24691	14009
1914	24700	13995
1915	24711	13980
1916	24721	13966
1917	24731	13951
1918	24741	13937
1919	24751	13922
1920	24762	13908
1921	24771	13893
1922	24781	13879
1923	24792	13865
1924	24802	13850
1925	24813	13836
1926	24823	13822
1927	24832	13807
1928	24843	13793
1929	24853	13778
1930	24863	13764
1931	24874	13750
1932	24886	13736
1933	24897	13723
1934	24908	13709
1935	24918	13694
1936	24929	13681
1937	24941	13667
1938	24951	13653
1939	24961	13638
1940	24973	13625
1941	24985	13612
1942	24996	13598
1943	25007	13584
1944	25019	13570
1945	25029	13556
1946	25040	13542
1947	25047	13526
1948	25058	13512
1949	25069	13498
1950	25079	13484
1951	25088	13469
1952	25099	13455
1953	25110	13441
1954	25122	13428
1955	25132	13414
1956	25143	13400
1957	25153	13386
1958	25165	13372
1959	25175	13358
1960	25186	13344
1961	25196	13330
1962	25207	13316
1963	25220	13303
1964	25232	13290
1965	25242	13275
1966	25253	13262
1967	25265	13248
1968	25275	13234
1969	25285	13220
1970	25297	13207
1971	25307	13192
1972	25318	13178
1973	25328	13164
1974	25339	13151
1975	25350	13137
1976	25360	13122
1977	25369	13108
1978	25379	13093
1979	25391	13080
1980	25401	13066
1981	25412	13052
1982	25422	13038
1983	25433	13024
1984	25443	13010
1985	25453	12996
1986	25464	12982
1987	25467	12964
1988	25478	12950
1989	25488	12936
1990	25499	12922
1991	25511	12909
1992	25522	12895
1993	25535	12882
1994	25546	12869
1995	25558	12856
1996	25569	12842
1997	25582	12829
1998	25593	12815
1999	25603	12801
2000	25614	12787
2001	25627	12775
2002	25639	12762
2003	25650	12748
2004	25662	12735
2005	25674	12721
2006	25685	12708
2007	25696	12694
2008	25707	12680
2009	25720	12668
2010	25732	12655
2011	25743	12641
2012	25754	12627
2013	25766	12614
2014	25777	12601
2015	25789	12587
2016	25800	12574
2017	25813	12561
2018	25825	12548
2019	25837	12534
2020	25848	12521
2021	25860	12507
2022	25870	12494
2023	25882	12480
2024	25893	12467
2025	25904	12453
2026	25915	12439
2027	25926	12426
2028	25937	12412
2029	25947	12398
2030	25956	12383
2031	25967	12370
2032	25979	12357
2033	25990	12343
2034	26001	12329
2035	26012	12316
2036	26023	12302
2037	26035	12289
2038	26047	12276
2039	26058	12262
2040	26068	12248
2041	26079	12235
2042	26090	12221
2043	26102	12208
2044	26113	12194
2045	26124	12181
2046	26135	12167
2047	26146	12154
2048	26158	12141
2049	26185	12134
2050	26200	12122
2051	26211	12109
2052	26224	12096
2053	26234	12082
2054	26249	12070
2055	26260	12057
2056	26274	12045
2057	26287	12032
2058	26299	12019
2059	26311	12006
2060	26323	11992
2061	26334	11979
2062	26344	11965
2063	26357	11952
2064	26368	11939
2065	26378	11925
2066	26389	11911
2067	26400	11898
2068	26411	11884
2069	26423	11871
2070	26434	11857
2071	26445	11844
2072	26457	11831
2073	26469	11818
2074	26480	11804
2075	26492	11791
2076	26504	11778
2077	26516	11765
2078	26528	11752
2079	26539	11738
2080	26550	11724
2081	26564	11712
2082	26576	11699
2083	26587	11686
2084	26598	11672
2085	26610	11659
2086	26623	11646
2087	26636	11634
2088	26648	11621
2089	26660	11608
2090	26676	11596
2091	26688	11583
2092	26699	11570
2093	26711	11556
2094	26722	11543
2095	26734	11530
2096	26746	11517
2097	26757	11503
2098	26768	11490
2099	26779	11477
2100	26793	11464
2101	26805	11451
2102	26817	11438
2103	26828	11425
2104	26839	11411
2105	26850	11397
2106	26861	11384
2107	26872	11371
2108	26884	11357
2109	26896	11344
2110	26908	11331
2111	26919	11318
2112	26930	11305
2113	26943	11292
2114	26954	11278
2115	26965	11265
2116	26975	11251
2117	26988	11238
2118	27001	11226
2119	27012	11212
2120	27024	11199
2121	27034	11185
2122	27048	11173
2123	27059	11159
2124	27068	11145
2125	27080	11133
2126	27092	11119
2127	27103	11106
2128	27114	11092
2129	27124	11079
2130	27136	11065
2131	27146	11052
2132	27158	11039
2133	27168	11025
2134	27179	11011
2135	27190	10998
2136	27201	10984
2137	27214	10972
2138	27225	10958
2139	27235	10945
2140	27248	10932
2141	27259	10919
2142	27270	10905
2143	27281	10892
2144	27293	10879
2145	27304	10865
2146	27316	10852
2147	27335	10842
2148	27377	10841
2149	27423	10841
2150	27487	10849
2151	27547	10854
2152	27611	10862
2153	27670	10867
2154	27704	10863
2155	27732	10856
2156	27764	10850
2157	27793	10844
2158	27825	10838
2159	27850	10830
2160	27861	10817
2161	27892	10811
2162	27922	10804
2163	27953	10798
2164	27982	10792
2165	28011	10785
2166	28038	10778
2167	28067	10771
2168	28100	10765
2169	28140	10763
2170	28175	10758
2171	28207	10753
2172	28242	10748
2173	28280	10745
2174	28309	10738
2175	28340	10731
2176	28372	10726
2177	28405	10720
2178	28434	10713
2179	28461	10705
2180	28491	10698
2181	28525	10693
2182	28557	10687
2183	28586	10680
2184	28620	10675
2185	28649	10668
2186	28681	10662
2187	28717	10657
2188	28750	10651
2189	28784	10646
2190	28817	10640
2191	28851	10635
2192	28894	10632
2193	28929	10627
2194	28961	10621
2195	28991	10614
2196	29026	10609
2197	29061	10603
2198	29089	10595
2199	29117	10588
2200	29144	10579
2201	29179	10574
2202	29213	10568
2203	29247	10562
2204	29282	10557
2205	29315	10551
2206	29345	10544
2207	29380	10538
2208	29411	10531
2209	29441	10524
